,Unnamed: 0,Users,Date Created,Number of Likes,Source of Tweet,Tweet
478,78,ken brookman,2022-10-25 18:00:14+00:00,0,Twitter for iPad,"RT @KyivIndependent: ⚡️Rishi Sunak appointed as British PM after pledging to support Ukraine. 

In July, when Sunak was competing for the p…"
479,79,FarOutLeft,2022-10-25 18:00:11+00:00,0,Twitter for iPhone,"RT @richimedhurst: We have a new Prime Minister in the UK, unelected by the British people or even the Tories. He didn’t give a single deba…"
480,80,Aman,2022-10-25 18:00:09+00:00,0,Twitter for Android,RT @akm1410: The only Indian to pride himself on Rishi Sunak is Mr. Narayana Murthy to have the British PM as his son in law. Everyone else…
481,81,Santanu,2022-10-25 18:00:09+00:00,0,Twitter for Android,"RT @ANI: Rishi Sunak appointed the new British PM by King Charles III

(Photo source: Conservatives) https://t.co/On2i1vYd3o"
482,82,Christian B Johnson,2022-10-25 18:00:08+00:00,0,Twitter Web App,"RT @piersmorgan: BREAKING: Rishi Sunak is new UK Prime Minister. He’ll be the first British-Asian PM &amp; first Hindu PM, and at 42, the young…"
483,83,ⓓamian ⓜac ⓒon ⓤladh,2022-10-25 18:00:07+00:00,0,Twitter Web App,"RT @soundmigration: A @newstalk journalist tweeting racist stereotypes, hours after Sunak was anointed British PM.

Miles of columns on Iri…"
484,84,Joanne Connor,2022-10-25 18:00:04+00:00,0,Twitter for Android,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
485,85,Jayne,2022-10-25 17:59:58+00:00,0,Twitter for Android,"RT @MaajidNawaz: WARNING from here on in shit’s going to get twisted:

New British PM Rishi Sunak is welcomed by Indian PM Modi who openly…"
486,86,Carol Shilton,2022-10-25 17:59:55+00:00,0,Twitter for iPhone,"RT @hannah_gary: Just heard on GMS, the presenter saying that the PM will have to address the SNP, rising nationalism in Wales and in N Ire…"
487,87,𝗛𝗸 𝗦𝗶𝗻𝗴𝗵,2022-10-25 17:59:53+00:00,0,Twitter Web App,"RT @ANI: We should be prepared to look beyond some of the considerations of the caste, religion and class &amp; language and region. What the c…"
488,88,Grumpy Antifa Gramp,2022-10-25 17:59:52+00:00,0,Twitter Web App,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
489,89,Trump will win 2024.,2022-10-25 17:59:52+00:00,0,Twitter for Android,"RT @Dustinpenner25: New UK Prime Minister Rishi Sunak’s family runs a China-linked, World Economic Forum partner company that pushes digita…"
490,90,кєηт_ωιℓℓιαмѕ 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿📷🇮🇪,2022-10-25 17:59:44+00:00,0,Twitter for iPhone,RT @edburmila: Which columnist will churn out the inevitable “having a PM of Indian descent proves that ultimately the British empire was g…
491,91,al,2022-10-25 17:59:43+00:00,0,Twitter for iPhone,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
492,92,maxi,2022-10-25 17:59:43+00:00,0,Twitter Web App,"RT @ANI: #WATCH | Rishi Sunak appointed new British PM by King Charles III, arrives at 10 Downing Street

(Video source: Reuters) https://t…"
493,93,Sam 𓀤𓀥,2022-10-25 17:59:42+00:00,0,Twitter for iPhone,"#RishiSunak becoming the first British PM of colour is history being made, not sure if it’s a great achievement for… https://t.co/t2Wxm18NLD"
494,94,Dr. Bharati Ankush,2022-10-25 17:59:42+00:00,0,Twitter for Android,"RT @sardesairajdeep: Hindu PM, Muslim Mayor of London, Christian King: all proud British citizens! Manmohan Desai would be happy: Amar Akba…"
495,95,Dame Rolynhome #StayingInStayingAlive 🇺🇦🌻🕷🕸,2022-10-25 17:59:42+00:00,0,Twitter for Android,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
496,96,Anand,2022-10-25 17:59:34+00:00,0,Twitter for Android,"RT @KChiruTweets: Who would have thought when India celebrates 75 years of Independence from the British, the British will get a Prime Mini…"
497,97,Marice keith pascoe,2022-10-25 17:59:32+00:00,0,Twitter for Android,RT @mjs2022121272: @Ohmaggie2022 He will be back one day hopefully as leader and then PM. 🇬🇧🇬🇧🇬🇧 The man is the best of British and then so…
498,98,Mike Forster💙,2022-10-25 17:59:29+00:00,0,Twitter for Android,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
499,99,Ed Burmila,2022-10-25 17:59:29+00:00,19,Twitter for iPhone,Which columnist will churn out the inevitable “having a PM of Indian descent proves that ultimately the British emp… https://t.co/wnk13gJYjz
500,0,President Millar,2022-10-25 18:04:13+00:00,0,Twitter for iPhone,RT @JDMahama: Significant developments in the UK with 42 year old @RishiSunak emerging as Leader of the Conservative Party and soon to be a…
501,1,"Wake Up America, the Original",2022-10-25 18:04:10+00:00,0,Twitter Web App,"RT @marklevinshow: 1.If we lose this Senate seat in New Hampshire, old RINO McConnell is to blame.He pulled millions in campaign funds from…"
502,2,jothi venkaSESH,2022-10-25 18:04:08+00:00,0,Twitter for iPhone,RT @jasebyjason: I really think Rishi Sunak being the first non-white Prime Minister only becomes genuinely historic if he’s voted into off…
503,3,Shreyeaaahhh,2022-10-25 18:04:07+00:00,0,Twitter for Android,RT @NewsBytesApp: Rishi Sunak scripted history on Monday after winning the race to lead the Conservative Party &amp; became the PM of the Unite…
504,4,Samantha,2022-10-25 18:04:04+00:00,0,Twitter for iPhone,"RT @marklevinshow: 1.If we lose this Senate seat in New Hampshire, old RINO McConnell is to blame.He pulled millions in campaign funds from…"
505,5,CommonCent5,2022-10-25 18:04:03+00:00,0,Twitter Web App,@IDontEvenWait @Leerose1985 @SusanSarandon The Nazis are more with the US style of left than conservative. The stat… https://t.co/gvuG1MI6fE
506,6,2020,2022-10-25 18:04:02+00:00,0,Twitter for iPhone,"After this sycophantic article in the Times, Kemi keeps her job in the reshuffle.
The Conservative Party 2022.… https://t.co/o0irBcGPsC"
507,7,Helen Cook,2022-10-25 18:04:00+00:00,0,Twitter for iPhone,"RT @GOV2UK: Jacob Rees-Mogg is furious that you keep retweeting him saying a new Prime Minister requires a General Election.

Please stop r…"
508,8,ProgShrop,2022-10-25 18:04:00+00:00,0,Twitter for Android,"RT @BladeoftheS: 55 Tufton Street own Rishi Sunak, just like they owned Johnson and Liz Truss.

Their claws will not leave the current Cons…"
509,9,sylvie adler,2022-10-25 18:03:58+00:00,0,Twitter for iPhone,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
510,10,doriparella,2022-10-25 18:03:58+00:00,0,Twitter for Android,"RT @marklevinshow: 1.If we lose this Senate seat in New Hampshire, old RINO McConnell is to blame.He pulled millions in campaign funds from…"
511,11,Gareth Miller,2022-10-25 18:03:57+00:00,0,Twitter for iPhone,"RT @Number10cat: Rishi Sunak is forming a government featuring all parts of the Conservative Party: the right wing, the hard right wing and…"
512,12,Fred,2022-10-25 18:03:55+00:00,0,Twitter for iPad,"@Conservatives No morals, no honesty, no good about sums up the Conservative party. #SunakOut #NotMyPM #ToryKorea #GeneralElectionNow"
513,13,Ishy✨,2022-10-25 18:03:53+00:00,0,Twitter for Android,RT @JDMahama: Significant developments in the UK with 42 year old @RishiSunak emerging as Leader of the Conservative Party and soon to be a…
514,14,Sharon Davis,2022-10-25 18:03:51+00:00,0,Twitter for Android,"RT @marklevinshow: 1.If we lose this Senate seat in New Hampshire, old RINO McConnell is to blame.He pulled millions in campaign funds from…"
515,15,Paul Thompson,2022-10-25 18:03:50+00:00,0,Twitter for iPad,"RT @GOV2UK: Jacob Rees-Mogg is furious that you keep retweeting him saying a new Prime Minister requires a General Election.

Please stop r…"
516,16,Ladyprog,2022-10-25 18:03:50+00:00,0,Twitter for iPhone,"RT @PatrickChristys: Interesting that famous lefty footballers are willing to take millions from Qatar, and even defend the country on huma…"
517,17,Arch-Queeromancer 🧙🏽‍♂️,2022-10-25 18:03:49+00:00,0,Twitter Web App,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
518,18,chelse,2022-10-25 18:03:47+00:00,0,Twitter for iPhone,RT @jasebyjason: I really think Rishi Sunak being the first non-white Prime Minister only becomes genuinely historic if he’s voted into off…
519,19,Chris,2022-10-25 18:03:47+00:00,0,Twitter for iPhone,@CarolineLucas Just shows the lack of talent and experience in the Conservative Party now
520,20,RICHARD JOHNSON,2022-10-25 18:03:40+00:00,0,Twitter for iPhone,"RT @NewStatesman: EXCLUSIVE:  In a leaked video, Rishi Sunak boasted to Conservative Party members that he was prepared to take public mone…"
521,21,Carwyn,2022-10-25 18:03:39+00:00,0,Twitter for iPhone,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
522,22,Paul Flynn,2022-10-25 18:03:39+00:00,0,Twitter for iPhone,"RT @GOV2UK: Jacob Rees-Mogg says ""Now is the time for unity"" and we completely agree...

..Everyone unite against the Conservative Party no…"
523,23,Janet,2022-10-25 18:03:38+00:00,0,Twitter for iPhone,"RT @GOV2UK: Jacob Rees-Mogg is furious that you keep retweeting him saying a new Prime Minister requires a General Election.

Please stop r…"
524,24,Hidayat 🌞,2022-10-25 18:03:34+00:00,0,Twitter for iPhone,RT @jasebyjason: I really think Rishi Sunak being the first non-white Prime Minister only becomes genuinely historic if he’s voted into off…
525,25,sandra rutherford,2022-10-25 18:03:34+00:00,0,Twitter for iPhone,"RT @Ordinaryentity: @AndrewBowie_MP Most people want to cancel the Conservative party, I’m with Maggie Chapman."
526,26,⚫Martin,2022-10-25 18:03:33+00:00,0,Twitter for iPad,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
527,27,Jacko🌸🌸🌸,2022-10-25 18:03:28+00:00,0,Twitter for Android,RT @scribblingscri4: Telegraph journalist on GBNews just saying that Tory MPs in the house of commons think its hilarious that they've got…
528,28,🕷️Dez Bunny-Hugger 🇪🇺 #FBPPR,2022-10-25 18:03:27+00:00,0,Twitter Web App,"RT @LabourForGov: I cannot understand how anyone of a One Nation Conservative persuasion could support the current Conservative Party.

It…"
529,29,GRANT,2022-10-25 18:03:26+00:00,0,Twitter Web App,"RT @PatrickChristys: Interesting that famous lefty footballers are willing to take millions from Qatar, and even defend the country on huma…"
530,30,Sandy. Conservative. Thanks Boris 🇬🇧 🇮🇱 🇺🇦,2022-10-25 18:03:24+00:00,0,Twitter for Android,"RT @deGourlay: The idea that this clown has any ""Conservative source"" is laughable. He is universally despised across the party."
531,31,IndiaWithBJP,2022-10-25 18:03:22+00:00,0,Twitter Web App,"RT @firemediatv1: Britain's Conservative Party leader #RishiSunak becomes the #PrimeMinister of the #UnitedKingdom.
@RishiSunak @narendramo…"
532,32,Victory12 (@VictoryLaine12 ),2022-10-25 18:03:21+00:00,0,Twitter for Android,"RT @TheGentYYC: Reminder: the full national ""Conservative"" party has lined up four square behind a Freedummy championing, extremist enablin…"
533,33,A Total Badass,2022-10-25 18:03:16+00:00,0,Twitter for iPhone,"@DeCosteIsClear @Shyguy08218351 @Masscott1776 @realDailyWire It really, ok it applies on Twitter but when I say I’m… https://t.co/l2MsYCnwD8"
534,34,Myrna Tienken,2022-10-25 18:03:16+00:00,0,Twitter Web App,"RT @marklevinshow: 1.If we lose this Senate seat in New Hampshire, old RINO McConnell is to blame.He pulled millions in campaign funds from…"
535,35,Christine 🇺🇦🌻,2022-10-25 18:03:15+00:00,0,Twitter for iPhone,"RT @Number10cat: Rishi Sunak is forming a government featuring all parts of the Conservative Party: the right wing, the hard right wing and…"
536,36,Karma Norbu,2022-10-25 18:03:14+00:00,0,Twitter Web App,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
537,37,LeeSinglife,2022-10-25 18:03:13+00:00,0,Twitter for Android,RT @ScooterTrash10: @laurenboebert @lf092313 The party that supports a twice-impeached failed former president who added 7.8 trillion to th…
538,38,ʀɪᴄᴋ ꜰᴀɴᴅᴀɴɢᴏ,2022-10-25 18:03:09+00:00,0,Twitter for Android,RT @RickFandango: @10DowningStreet @SuellaBraverman @ukhomeoffice The #EuropeanResearchGroup (#ERG). A party operating within the #CONserva…
539,39,Jim Gardner 🇺🇦,2022-10-25 18:03:08+00:00,0,Twitter for Android,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
540,40,نحل زہراء,2022-10-25 18:03:08+00:00,0,Twitter for Android,RT @TheCivilEyes: Rishi Sunak will become British prime minister after other candidates quit the race to lead the Conservative Party. #Rish…
541,41,Victory12 (@VictoryLaine12 ),2022-10-25 18:03:07+00:00,0,Twitter for Android,"RT @TheGentYYC: So same politician that jumped to the front of the ""Freedom"" Convoy &amp; has numerous photos shaking hands with violent extrem…"
542,42,Wales / Galler,2022-10-25 18:03:04+00:00,0,dlvr.it,Departures in full as Rishi Sunak embarks on Cabinet reshuffle https://t.co/YteNYwweOd https://t.co/HverwdIhO2
543,43,sylviaoakes,2022-10-25 18:03:03+00:00,0,Twitter for iPhone,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
544,44,Craig Webb,2022-10-25 18:03:03+00:00,0,Twitter Web App,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
545,45,Stephen Watkins,2022-10-25 18:03:02+00:00,0,Twitter for Android,RT @MimiJ9: Rishi Sunak is going to give a very very far right politician a top cabinet job. Possibly the most far right in the whole of th…
546,46,Christine Ellor,2022-10-25 18:02:58+00:00,0,Twitter for Android,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
547,47,Cath #Viva La Resistenza 🇺🇦,2022-10-25 18:02:57+00:00,0,Twitter for Android,"More of the same , the worst of the Conservative party , ground hog day. https://t.co/v5bcksRAUj"
548,48,Richard Holden,2022-10-25 18:02:57+00:00,0,Twitter Web App,"RT @GOV2UK: Jacob Rees-Mogg is furious that you keep retweeting him saying a new Prime Minister requires a General Election.

Please stop r…"
549,49,G Harvey,2022-10-25 18:02:56+00:00,0,Twitter Web App,RT @PoliticsJOE_UK: 🤑 Rishi Sunak A.K.A Sir Tax-a-Lot ft. the Conservative Party - I Like Big Cuts 🤑 https://t.co/isaOFbPmCk
550,50,Intentionally Homeless,2022-10-25 18:02:55+00:00,0,Twitter for iPhone,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
551,51,Viv,2022-10-25 18:02:51+00:00,0,Twitter for Android,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
552,52,Denise Blything,2022-10-25 18:02:51+00:00,0,Twitter for iPhone,"RT @PatrickChristys: Interesting that famous lefty footballers are willing to take millions from Qatar, and even defend the country on huma…"
553,53,Dr Rachel Mann,2022-10-25 18:02:49+00:00,0,Twitter for iPhone,RT @paulbayes: The Prime Minister has spoken of unity and accountability. But this Cabinet does not draw from the breadth of the Conservati…
554,54,Michael Topic,2022-10-25 18:02:47+00:00,0,Twitter for iPad,"RT @Number10cat: Rishi Sunak is forming a government featuring all parts of the Conservative Party: the right wing, the hard right wing and…"
555,55,Neil Matheson,2022-10-25 18:02:46+00:00,0,Twitter for Android,"RT @PatrickChristys: Interesting that famous lefty footballers are willing to take millions from Qatar, and even defend the country on huma…"
556,56,Alan Bramley,2022-10-25 18:02:42+00:00,0,Twitter for iPhone,"RT @PatrickChristys: Interesting that famous lefty footballers are willing to take millions from Qatar, and even defend the country on huma…"
557,57,John Lang,2022-10-25 18:02:42+00:00,0,Twitter Web App,"RT @Number10cat: Rishi Sunak is forming a government featuring all parts of the Conservative Party: the right wing, the hard right wing and…"
